age,income,credit_score,years_employed,debt_to_income,num_credit_cards,education,marital_status,credit_limit,loan_default
30,55686.0,827,6.8,0.104,3,1,2,19170,0
56,20000.0,476,14.9,0.165,5,1,1,11287,0
25,80510.0,610,20.3,0.395,5,2,1,21441,0
21,,566,5.3,0.386,6,2,1,15221,0
36,70554.0,511,8.2,0.109,4,1,1,17642,0
56,48936.0,616,0.0,0.204,1,0,1,11661,0
42,43311.0,546,2.3,0.02,3,0,1,13891,0
38,82943.0,652,2.6,0.035,9,0,0,18596,0
46,,653,0.8,0.217,2,2,1,31995,0
19,20000.0,575,2.6,0.212,3,0,1,8242,0
52,86034.0,606,3.1,0.271,1,1,1,17940,0
51,33895.0,622,27.7,0.277,4,2,0,18976,0
39,32737.0,747,8.8,0.049,2,3,0,16626,0
60,20000.0,632,4.4,0.273,5,1,1,8327,0
28,28917.0,749,35.4,0.153,2,0,2,21643,0
62,20000.0,720,1.3,0.203,2,0,2,9047,0
47,25057.0,719,5.2,0.344,9,1,1,8540,0
40,20000.0,817,8.3,0.179,2,2,2,13228,0
45,25359.0,516,0.5,0.219,6,2,0,7379,0
43,26242.0,593,10.1,0.364,2,1,0,10822,0
63,39238.0,850,0.8,0.099,5,0,0,11442,0
29,20000.0,619,1.2,0.307,1,1,1,6309,0
34,20000.0,312,1.4,0.406,3,0,0,2143,0
61,48510.0,626,21.1,0.073,3,2,0,20602,0
36,20000.0,666,9.2,0.184,2,0,1,10750,0
59,85787.0,336,8.5,0.209,4,2,0,19383,0
70,43487.0,810,6.5,0.26,3,0,1,12663,0
39,59007.0,564,2.8,0.298,5,2,0,12380,0
55,112258.0,689,7.8,0.173,5,2,2,26180,0
28,,623,4.2,0.199,6,1,2,11349,0
56,22935.0,495,1.3,0.207,1,1,2,6086,0
48,72938.0,522,9.4,0.047,3,2,1,21528,0
52,54590.0,538,1.1,0.424,3,0,1,6514,0
35,31261.0,780,1.7,0.243,0,3,0,11825,0
20,110544.0,632,13.6,0.093,1,1,1,28001,0
53,,587,8.6,0.025,1,2,1,16633,0
18,37280.0,538,8.0,0.333,1,2,0,11733,0
40,36937.0,794,4.3,0.312,2,1,1,11111,0
59,20000.0,826,4.0,0.27,2,1,1,10175,0
48,38641.0,792,9.4,0.214,3,1,1,15683,0
74,111014.0,709,10.8,0.146,3,2,0,28177,0
60,51843.0,685,5.7,0.092,1,2,1,17301,0
35,37229.0,504,27.9,0.187,4,3,2,21955,0
45,31907.0,621,24.9,0.073,0,0,1,19067,0
44,47320.0,568,4.3,0.157,4,2,0,13607,0
21,66159.0,431,13.7,0.442,2,0,2,11802,0
31,59124.0,777,,0.112,2,0,0,17685,0
37,27848.0,567,5.7,0.134,0,1,0,10784,0
18,47090.0,794,0.5,0.215,5,1,2,11673,0
46,53314.0,756,6.8,0.104,3,2,1,17277,0
41,20000.0,717,18.5,0.286,4,2,1,14008,0
20,,724,12.1,0.157,2,0,0,16721,0
51,20000.0,576,12.3,0.489,2,1,0,5251,0
56,53425.0,850,1.4,0.575,1,1,0,9641,0
48,61591.0,655,3.6,0.253,5,2,1,15165,0
40,,686,2.1,0.247,4,2,0,16294,0
54,26475.0,572,3.0,0.357,3,2,0,6572,0
55,,538,6.9,0.439,3,3,0,9815,0
50,113455.0,707,3.6,0.079,4,1,1,25267,0
33,112535.0,676,6.6,0.191,3,2,1,23637,0
49,35478.0,555,4.6,0.296,3,3,2,9321,0
63,40597.0,477,2.7,0.097,6,2,0,12385,0
36,88321.0,498,0.8,0.261,4,1,1,14200,0
76,20000.0,794,,0.255,6,1,1,14148,0
37,28044.0,576,0.1,0.337,4,2,1,6564,0
45,105710.0,609,0.0,0.249,4,2,0,21261,0
35,79234.0,824,14.0,0.201,2,2,1,24488,0
48,48796.0,515,40.0,0.187,4,2,0,24525,0
19,20000.0,563,10.4,0.064,3,3,1,13829,0
37,34894.0,558,0.1,0.048,1,2,1,10906,0
29,22653.0,844,2.1,0.11,2,3,0,11782,0
47,47327.0,850,28.6,0.338,2,2,1,21454,0
60,,740,13.2,0.03,8,2,2,16496,0
55,20000.0,744,6.7,0.035,1,3,0,13890,0
18,20000.0,580,2.2,0.184,5,3,0,9113,0
76,96514.0,850,0.1,0.414,4,2,1,18509,0
49,26375.0,682,0.2,0.068,2,2,1,10700,0
33,41180.0,752,7.6,0.024,1,1,1,17787,0
47,36251.0,637,0.2,0.243,6,2,0,8905,0
48,20000.0,618,40.0,0.087,1,0,0,22071,0
35,20000.0,850,1.6,0.112,4,1,0,9718,0
48,20000.0,715,9.9,0.129,1,0,0,14211,0
36,20363.0,824,1.3,0.434,2,2,2,6646,0
39,48693.0,681,6.2,0.038,5,3,0,16967,0
35,20000.0,548,0.7,0.419,2,0,0,3878,0
24,146854.0,580,11.6,0.178,2,1,2,30807,0
47,82596.0,662,7.0,0.139,3,3,2,20450,0
54,69334.0,575,0.7,0.328,5,2,0,14144,0
53,33000.0,517,15.1,0.215,7,2,1,13731,0
57,121957.0,794,6.3,0.202,6,2,1,27601,0
50,30503.0,585,20.4,0.185,4,1,0,17526,0
37,35419.0,667,19.9,0.373,0,1,1,13527,0
58,41605.0,686,20.3,0.389,4,3,2,18343,0
25,63669.0,579,0.6,0.232,2,2,1,14660,0
31,60447.0,824,1.0,0.158,5,0,1,16482,0
31,,516,35.2,0.314,5,1,1,14865,0
61,23709.0,681,5.3,0.102,2,2,1,13589,0
59,60592.0,680,2.2,0.29,1,1,1,14366,0
52,64356.0,643,11.7,0.285,3,1,0,17702,0
61,26511.0,494,2.5,0.206,2,1,1,7921,0
32,20000.0,754,10.4,0.324,1,0,2,10400,0
50,30765.0,739,14.5,0.225,0,2,0,15525,0
43,59804.0,569,12.3,0.131,4,3,0,19346,0
58,153942.0,735,2.6,0.168,1,1,1,32095,0
43,20000.0,695,4.1,0.221,3,0,1,8941,0
39,25816.0,496,4.3,0.199,3,0,2,8843,0
53,26595.0,548,5.4,0.271,7,3,0,10132,0
58,107435.0,787,1.5,0.124,3,2,1,23934,0
35,35314.0,687,4.8,0.298,3,1,1,10100,0
44,20000.0,582,5.7,0.541,4,3,1,4119,0
29,56781.0,547,6.1,0.127,3,2,1,16612,0
18,26273.0,588,13.7,0.344,3,1,1,10550,0
48,20000.0,597,5.8,0.11,3,3,0,12533,0
54,20000.0,548,2.1,0.14,3,1,1,7245,0
49,145399.0,441,8.7,0.201,2,1,0,27217,0
18,49383.0,787,12.8,0.201,1,2,0,18647,0
40,39585.0,766,3.1,0.065,1,3,1,16473,0
18,29735.0,497,8.3,0.351,1,3,1,9750,0
66,45877.0,666,1.3,0.1,1,2,1,13300,0
29,45442.0,542,3.3,0.27,2,1,1,11219,0
64,45878.0,619,19.2,0.06,6,3,1,18361,0
59,39810.0,609,19.4,0.096,5,1,1,17039,0
31,72769.0,599,6.9,0.063,3,2,0,20672,0
28,36993.0,850,9.7,0.148,7,0,2,15100,0
50,20000.0,597,15.4,0.091,4,2,1,15325,0
32,22249.0,553,25.5,0.234,4,1,0,13510,0
47,20000.0,558,5.4,0.226,2,2,1,8506,0
38,183772.0,775,,0.132,4,1,2,37747,0
18,72418.0,452,4.3,0.144,5,1,0,14822,0
18,20000.0,558,0.6,0.4,2,2,0,5521,0
48,28985.0,824,4.4,0.187,3,1,1,12678,0
37,21818.0,679,12.5,0.183,4,2,0,13797,0
37,124746.0,673,13.1,0.197,2,3,1,30372,0
55,20000.0,850,17.8,0.175,6,0,1,14745,0
63,39798.0,680,0.4,0.109,4,1,0,10189,0
41,33296.0,565,6.0,0.314,3,3,2,11353,0
40,70366.0,616,0.9,0.385,3,2,1,11091,0
53,33416.0,514,1.8,0.068,2,3,2,12011,0
25,20000.0,801,,0.217,2,3,1,15132,0
48,29706.0,719,5.5,0.393,3,1,1,9538,0
53,20000.0,785,11.4,0.631,4,0,1,4287,0
55,38703.0,796,0.5,0.371,3,1,1,10188,0
18,114387.0,600,4.3,0.219,5,1,0,22895,0
34,20000.0,537,9.0,0.263,0,0,2,8913,0
32,20000.0,644,1.1,0.392,7,3,0,5014,0
46,23338.0,545,3.2,0.021,0,2,1,13282,0
52,26761.0,670,0.5,0.155,6,0,0,6950,0
67,65651.0,786,8.4,0.059,3,2,2,20761,0
38,31608.0,630,28.3,0.321,3,1,1,15014,0
38,50647.0,668,14.0,0.086,1,0,1,19328,0
62,22013.0,639,29.4,0.382,4,0,1,13681,0
49,43649.0,746,14.9,0.116,5,2,1,19028,0
64,67659.0,570,15.5,0.365,4,2,1,19739,0
49,20215.0,386,6.9,0.348,2,1,1,4605,0
28,67852.0,707,5.8,0.259,4,2,1,16389,0
25,37869.0,769,4.2,0.501,4,0,0,7448,0
22,83815.0,704,13.6,0.058,2,1,0,25475,0
55,30911.0,573,1.6,0.417,5,0,2,4158,0
63,49266.0,514,0.5,0.141,2,0,1,10744,0
73,35155.0,709,23.6,0.216,8,1,2,17985,0
58,33625.0,667,0.0,0.211,2,2,0,8721,0
62,44674.0,635,30.1,0.223,1,0,1,20044,0
36,55795.0,850,10.4,0.162,5,0,0,17601,0
28,20000.0,536,3.2,0.17,5,3,1,9221,0
58,114337.0,850,9.6,0.096,2,1,1,29076,0
51,20000.0,654,13.6,0.057,4,2,1,12880,0
47,20997.0,430,2.3,0.277,5,2,0,6145,0
51,33677.0,628,11.8,0.425,2,1,0,9219,0
50,50508.0,765,13.1,0.182,2,1,1,18541,0
64,128148.0,606,2.3,0.049,2,1,1,27730,0
64,20000.0,473,0.3,0.168,4,2,0,7967,0
53,24194.0,630,1.8,0.22,2,1,1,7574,0
58,20000.0,547,1.8,0.066,3,1,0,9604,0
53,37246.0,709,0.5,0.263,1,2,0,11605,0
38,45132.0,743,10.4,0.185,2,2,1,18051,0
56,129656.0,523,3.8,0.121,3,3,1,27993,0
24,39995.0,565,17.3,0.029,6,2,0,18039,0
61,83719.0,741,2.3,0.238,3,1,1,19058,0
27,57935.0,547,4.8,0.247,3,1,0,13519,0
49,25637.0,520,8.2,0.174,3,2,1,11562,0
32,20000.0,509,16.8,0.314,2,1,1,10131,0
53,45252.0,692,5.9,0.354,2,2,2,13028,0
44,20000.0,687,3.7,0.118,6,0,1,9415,0
21,,568,16.1,0.083,6,3,0,27306,0
51,31900.0,651,3.0,0.315,3,2,1,6966,0
36,94480.0,833,0.7,0.152,3,0,1,22174,0
58,24731.0,533,4.7,0.203,4,3,0,8783,0
45,,416,12.3,0.471,4,0,0,8248,0
51,42937.0,705,0.3,0.303,5,1,0,10701,0
31,35030.0,637,7.1,0.093,2,2,1,15261,0
36,25690.0,565,7.2,0.103,1,3,0,12188,0
38,49710.0,728,21.1,0.242,4,1,1,19163,0
58,,751,2.7,0.277,1,2,1,11342,0
70,20000.0,385,2.6,0.097,3,0,1,6341,0
33,98151.0,572,4.6,0.303,3,0,1,18846,0
61,64973.0,850,3.5,0.305,5,0,1,13949,0
18,38281.0,720,10.7,0.312,2,2,1,13378,0
27,137601.0,731,8.2,0.506,4,0,0,23159,0
31,29313.0,791,11.4,0.28,3,0,1,11867,0
25,104628.0,652,13.7,0.059,2,3,1,29395,0
21,41792.0,746,20.5,0.104,4,1,0,20666,0
51,20000.0,736,4.5,0.18,3,1,1,10676,0
42,159282.0,715,33.4,0.105,2,2,1,43276,0
51,80223.0,611,1.9,0.247,1,0,1,16483,0
55,32964.0,671,10.0,0.082,0,1,1,16059,0
49,64974.0,579,6.1,0.131,0,2,0,19341,0
55,26292.0,652,13.6,0.058,4,2,1,15210,0
44,70497.0,510,5.2,0.39,2,2,1,13622,0
27,20000.0,555,12.3,0.178,1,1,1,13674,0
61,20000.0,616,21.3,0.42,2,3,0,13553,0
36,79492.0,537,10.5,0.251,1,2,0,19826,0
31,29741.0,589,12.0,0.178,7,2,0,12033,0
42,42875.0,630,0.6,0.261,3,0,2,9757,0
31,20000.0,698,1.8,0.087,1,2,1,11096,0
39,159260.0,764,29.3,0.122,2,2,2,41451,0
50,94129.0,594,9.5,0.385,1,2,1,20433,0
50,30929.0,810,6.6,0.331,6,2,1,11981,0
32,26272.0,763,3.7,0.142,2,2,1,13742,0
38,82759.0,710,0.4,0.112,8,2,0,15524,0
61,177367.0,668,3.7,0.441,0,2,1,31633,0
52,77887.0,688,5.5,0.109,1,1,1,21163,0
76,206373.0,792,1.9,0.283,1,0,0,37581,0
63,20000.0,797,1.5,0.269,1,3,0,11422,0
62,20000.0,810,5.7,0.088,3,3,1,13868,0
24,20000.0,655,7.1,0.182,2,1,1,11391,0
56,51710.0,717,2.2,0.231,5,3,0,13484,0
44,41793.0,811,7.1,0.279,2,1,1,14727,0
37,32159.0,575,18.4,0.06,3,0,1,15745,0
48,69384.0,612,5.1,0.128,2,2,0,16888,0
59,97330.0,652,15.6,0.29,6,3,0,25428,0
53,20000.0,758,21.0,0.369,6,2,1,13994,0
32,22526.0,760,0.8,0.291,4,0,0,5531,0
56,69991.0,622,0.8,0.025,7,0,1,16081,0
35,24979.0,469,5.2,0.315,1,2,1,7744,0
48,20000.0,680,7.1,0.155,4,2,1,10788,0
40,82029.0,540,4.4,0.047,5,1,2,20046,0
42,20000.0,471,3.2,0.259,2,1,1,7170,0
56,28531.0,498,8.2,0.382,3,3,0,11108,0
29,47236.0,689,0.0,0.404,2,1,1,10542,0
74,22947.0,813,27.6,0.261,4,0,0,17905,0
18,67950.0,655,2.1,0.234,0,3,1,17427,0
36,23038.0,675,19.9,0.183,5,1,2,15811,0
51,112072.0,792,0.9,0.412,2,1,0,21253,0
54,32840.0,465,2.2,0.373,1,0,2,3886,0
43,62132.0,712,2.1,0.235,1,1,2,15169,0
44,65961.0,649,40.0,0.014,2,2,2,32888,0
51,21982.0,718,0.0,0.379,1,2,1,5929,1
42,20000.0,592,8.2,0.049,6,1,1,11426,0
66,48465.0,552,,0.161,4,2,0,17705,0
58,38478.0,667,8.9,0.2,2,1,1,15650,0
58,56651.0,848,3.6,0.036,3,2,1,19531,0
31,30296.0,753,25.4,0.167,4,0,0,19155,0
44,25736.0,589,17.9,0.095,2,0,1,15585,0
40,181095.0,489,4.6,0.191,3,3,0,31662,0
30,20000.0,448,6.8,0.313,2,1,1,8162,0
50,65327.0,808,27.4,0.301,2,1,2,24596,0
37,22933.0,535,32.4,0.121,3,0,1,18111,0
55,27761.0,611,4.8,0.361,3,1,1,8153,0
29,28179.0,809,15.0,0.378,3,0,1,12078,0
71,20000.0,456,2.9,0.275,2,1,0,7218,0
32,57353.0,829,3.7,0.219,1,3,0,18728,0
48,110472.0,620,1.4,0.145,4,2,1,21008,0
57,52892.0,512,1.9,0.089,0,0,0,13098,0
36,39447.0,620,8.6,0.382,5,1,2,10064,0
58,20000.0,563,5.7,0.164,5,0,2,8270,0
27,54911.0,703,2.1,0.544,0,0,0,8216,0
67,203838.0,572,,0.122,2,0,0,36058,0
45,26781.0,421,3.7,0.518,2,3,1,5210,0
36,26882.0,624,35.0,0.292,2,1,1,20709,0
41,23182.0,487,15.4,0.171,3,1,0,11221,0
57,24550.0,675,3.9,0.264,2,1,0,8679,0
36,20000.0,508,19.6,0.228,4,2,1,11824,0
34,50213.0,591,3.4,0.171,4,2,1,12782,0
42,20000.0,672,8.8,0.092,1,3,0,15429,0
27,20000.0,625,27.2,0.038,3,1,1,18586,0
72,66340.0,680,4.0,0.354,3,1,2,14454,0
37,20000.0,732,9.1,0.333,2,1,0,8715,0
57,27697.0,511,2.8,0.167,5,1,1,7546,0
48,117378.0,642,2.5,0.167,3,2,2,23593,0
30,20000.0,300,6.8,0.39,4,1,0,1556,0
45,20000.0,680,31.0,0.345,3,2,0,17779,0
57,45046.0,614,4.8,0.074,3,1,1,15683,0
42,91089.0,532,22.2,0.344,6,2,1,22452,0
63,20000.0,688,19.7,0.313,0,2,1,14796,0
60,50320.0,791,2.3,0.243,4,3,0,15827,0
59,57803.0,593,4.1,0.076,4,2,1,16208,0
38,20000.0,537,8.2,0.055,0,1,0,14040,0
29,68789.0,670,5.8,0.25,1,2,2,18234,0
36,73224.0,490,0.8,0.221,1,1,1,13377,0
48,28299.0,571,40.0,0.108,3,0,1,24006,0
53,98901.0,797,11.2,0.489,2,2,0,20573,0
18,90144.0,657,4.6,0.386,3,1,2,18118,0
45,39438.0,424,7.7,0.078,0,2,0,14918,0
47,25307.0,434,0.7,0.063,4,3,0,8841,0
41,20000.0,669,5.5,0.216,8,0,0,7900,0
64,35240.0,753,21.4,0.303,7,2,2,17127,0
51,57286.0,456,18.2,0.332,3,2,1,18121,0
65,28020.0,704,3.3,0.307,4,3,2,9470,0
42,20000.0,810,6.1,0.245,2,1,0,10140,0
59,100205.0,850,9.6,0.406,3,1,1,22448,0
70,42285.0,690,3.3,0.505,2,2,1,9723,0
65,26804.0,711,0.5,0.261,2,0,1,9786,0
29,72094.0,394,5.6,0.339,8,1,1,10214,0
41,122972.0,850,7.4,0.051,3,1,1,30261,0
40,20000.0,581,0.0,0.571,0,0,2,1000,0
52,51401.0,538,0.8,0.322,5,2,1,9062,0
55,20000.0,619,1.9,0.087,2,1,2,7769,0
32,54138.0,831,3.4,0.231,2,1,1,15720,0
46,40229.0,850,6.2,0.193,3,0,2,14845,0
18,60390.0,665,2.8,0.413,9,0,1,11060,0
67,24358.0,770,2.6,0.348,2,3,1,9383,0
37,20000.0,655,16.3,0.048,3,3,0,18018,0
46,25329.0,525,1.3,0.37,5,3,1,6765,0
40,50286.0,827,,0.288,1,1,0,15371,0
62,81823.0,575,24.4,0.192,3,2,0,24885,0
18,20000.0,834,7.8,0.353,3,2,1,8722,0
45,82590.0,806,10.1,0.303,3,1,1,20017,0
43,21627.0,724,4.5,0.17,2,2,1,12952,0
38,48531.0,850,0.2,0.269,2,3,1,14974,0
71,,850,8.3,0.367,6,1,1,8835,0
32,42013.0,629,8.0,0.144,4,2,1,14803,0
57,74125.0,553,0.9,0.137,1,2,1,18360,0
50,20000.0,426,5.0,0.184,4,1,1,8648,0
64,21080.0,850,19.8,0.153,6,1,1,15546,0
35,42107.0,597,1.8,0.267,4,1,0,10396,0
34,248021.0,786,4.9,0.25,2,2,1,44006,0
61,,561,4.9,0.136,2,0,0,8053,0
51,185741.0,835,13.3,0.069,4,2,2,42512,0
22,180509.0,566,,0.241,2,2,1,36094,0
37,33596.0,507,11.4,0.233,5,3,1,13589,0
51,28609.0,625,3.6,0.39,4,1,0,7935,0
58,20876.0,586,0.6,0.045,4,0,1,10492,0
35,34387.0,722,3.4,0.19,3,1,1,11777,0
18,20000.0,644,9.1,0.036,1,2,0,15161,0
53,34167.0,725,9.7,0.04,2,1,1,18237,0
27,120271.0,615,26.8,0.294,4,1,1,29262,0
18,,570,4.8,0.245,3,2,0,8732,0
18,29954.0,580,8.0,0.131,4,0,0,9784,0
57,20000.0,850,6.2,0.159,1,2,0,13312,0
47,48984.0,677,1.3,0.181,5,3,0,13182,0
42,44873.0,412,4.9,0.053,0,1,0,14328,0
66,,588,6.3,0.14,5,2,0,13482,0
55,30532.0,662,24.1,0.128,2,1,1,19187,0
69,28733.0,850,3.7,0.369,2,2,2,10236,0
24,54259.0,773,31.3,0.28,2,2,0,24829,0
44,35488.0,539,6.3,0.277,2,1,0,9188,0
21,46722.0,850,2.2,0.142,2,2,0,13759,0
42,43131.0,646,1.7,0.177,1,0,0,11186,0
41,89209.0,800,1.2,0.149,3,3,1,21815,0
54,,511,4.8,0.047,5,1,1,17379,0
46,42374.0,362,0.2,0.133,3,1,0,11432,0
54,122362.0,481,4.7,0.4,4,0,0,20314,0
56,50829.0,300,35.7,0.232,0,2,1,22104,0
77,103153.0,850,8.9,0.129,2,2,1,26111,0
40,59015.0,676,11.4,0.286,5,3,1,18151,0
31,20000.0,539,1.0,0.466,1,2,2,4535,0
49,103143.0,704,5.1,0.361,1,1,1,20052,0
33,40463.0,673,2.7,0.139,3,2,0,12690,0
67,34837.0,725,18.0,0.172,0,1,0,17050,0
41,45482.0,795,1.6,0.282,4,1,1,12295,0
37,27557.0,615,4.9,0.359,5,0,2,6884,0
38,43548.0,544,7.1,0.155,1,1,2,13885,0
56,22618.0,749,5.8,0.051,3,1,0,12642,0
43,100651.0,746,14.2,0.199,3,1,0,27032,0
35,33161.0,662,2.1,0.216,3,1,2,10255,0
70,26740.0,850,3.8,0.089,5,2,0,13474,0
32,20000.0,597,12.6,0.346,1,1,0,10862,0
46,45027.0,542,6.0,0.135,5,2,0,11841,0
55,42179.0,700,4.1,0.22,6,0,1,11076,0
21,49550.0,569,0.2,0.226,3,3,1,14678,0
52,20000.0,709,11.2,0.148,4,0,0,13608,0
29,20000.0,550,28.7,0.422,4,3,1,16469,0
57,59902.0,602,7.7,0.312,4,2,1,14279,0
31,119099.0,850,15.5,0.099,4,2,2,32507,0
55,20000.0,601,5.8,0.174,3,1,0,9460,0
62,129515.0,554,2.1,0.122,2,0,1,23949,0
58,45576.0,790,0.1,0.118,2,3,0,15840,0
49,36111.0,524,8.5,0.253,4,1,0,9937,0
42,26422.0,567,5.4,0.273,3,1,0,8789,0
36,20000.0,719,12.2,0.217,3,3,1,14489,0
67,80032.0,763,9.5,0.297,2,1,1,18883,0
35,20000.0,796,35.4,0.208,7,0,0,20009,0
29,20000.0,560,5.7,0.281,3,2,1,9187,0
55,80301.0,722,4.5,0.162,7,2,1,20281,0
33,20000.0,594,2.7,0.337,2,2,0,5136,0
31,20000.0,577,5.2,0.238,1,3,0,10067,0
23,35792.0,794,16.5,0.212,4,1,0,15574,0
38,45919.0,584,0.3,0.264,1,2,1,10691,0
44,53519.0,683,30.5,0.107,3,1,1,25207,0
49,28526.0,669,40.0,0.161,5,2,0,24714,0
59,274937.0,522,7.3,0.132,2,0,0,49745,0
53,30263.0,766,3.2,0.096,6,2,0,12062,0
42,30193.0,717,2.0,0.467,1,0,1,6536,0
42,20000.0,412,2.6,0.234,3,2,0,4652,0
53,40100.0,683,,0.481,3,0,2,7004,0
64,59395.0,557,5.2,0.116,2,3,0,17816,0
47,95117.0,782,0.5,0.247,0,2,1,21802,0
38,20000.0,477,10.1,0.154,4,2,0,11041,0
30,29828.0,607,3.7,0.107,4,3,0,11982,0
23,51915.0,693,1.8,0.186,3,1,0,11878,0
55,58084.0,657,6.3,0.224,7,2,1,14620,0
54,36506.0,742,29.1,0.582,1,0,0,15088,0
54,56047.0,468,9.5,0.236,5,2,1,13695,0
43,20000.0,848,5.4,0.43,1,0,1,7283,0
66,126289.0,713,12.0,0.34,3,2,1,26658,0
38,80346.0,813,10.7,0.043,3,3,2,26568,0
59,20000.0,755,17.8,0.326,6,1,0,13659,0
44,20000.0,649,1.8,0.332,3,3,2,6733,0
36,20000.0,496,15.7,0.518,6,1,1,7918,0
54,62466.0,582,2.9,0.449,5,2,1,13007,0
51,20000.0,841,22.6,0.204,1,1,0,16398,0
50,27867.0,816,2.6,0.16,1,1,0,11918,0
46,52248.0,576,20.9,0.22,2,3,0,20492,0
44,34443.0,312,26.5,0.314,1,3,1,18500,0
80,44672.0,624,1.3,0.125,6,1,2,12167,0
63,20000.0,615,29.4,0.406,5,2,0,14303,0
56,58447.0,620,,0.483,6,0,1,8585,0
47,22235.0,713,2.0,0.074,1,1,1,10151,0
60,28010.0,755,4.7,0.143,2,2,1,11997,0
53,43923.0,769,40.0,0.05,0,1,0,28977,0
45,39437.0,703,5.4,0.134,2,2,0,14168,0
40,37019.0,434,6.4,0.281,3,2,0,9723,0
44,20000.0,609,9.5,0.162,5,2,0,12197,0
18,28577.0,850,27.6,0.239,3,1,0,21335,0
48,36379.0,695,12.2,0.031,5,2,0,18559,0
38,20000.0,694,2.0,0.12,2,1,0,9629,0
69,25084.0,693,2.9,0.067,4,1,1,12929,0
45,49521.0,700,0.8,0.068,2,1,2,14527,0
27,20000.0,364,8.3,0.273,4,2,2,6548,0
44,91607.0,621,1.6,0.23,1,1,0,18598,0
29,100277.0,645,2.4,0.33,1,1,0,18767,0
52,20000.0,804,17.5,0.294,2,1,2,12907,0
49,107591.0,656,3.2,0.327,3,1,1,20302,0
59,32375.0,452,6.7,0.117,3,3,2,14250,0
33,50757.0,702,4.1,0.326,3,2,1,13619,0
46,24408.0,554,0.6,0.152,6,2,2,9850,0
25,75996.0,504,3.6,0.37,2,3,1,14091,0
56,50255.0,550,4.2,0.368,4,0,1,9549,0
53,20000.0,715,18.1,0.148,3,3,1,17555,0
52,20000.0,801,3.1,0.311,1,2,0,9915,0
45,20000.0,708,3.8,0.304,2,3,1,8251,0
51,42208.0,726,12.2,0.071,2,0,0,17751,0
69,57410.0,707,11.4,0.099,0,1,0,22230,0
41,61131.0,662,12.8,0.094,0,0,2,19866,0
47,33045.0,734,24.6,0.254,6,2,1,19567,0
29,20000.0,360,,0.117,2,0,0,9996,0
32,21043.0,663,4.2,0.055,3,2,0,15870,0
46,91298.0,525,13.8,0.236,1,1,0,22868,0
62,24644.0,790,5.7,0.302,7,1,0,9632,0
41,40731.0,632,2.6,0.103,3,1,0,13169,0
41,20000.0,654,2.9,0.278,2,2,1,7123,0
39,47537.0,469,2.0,0.244,2,3,1,11620,0
37,25181.0,772,1.3,0.315,3,3,0,7572,0
49,83899.0,725,1.6,0.42,4,0,1,14554,0
23,67430.0,717,0.5,0.057,2,1,0,16437,0
64,24427.0,552,17.5,0.21,4,2,0,13260,0
35,32816.0,557,21.4,0.151,3,2,1,18018,0
56,23368.0,677,7.1,0.016,4,1,2,11353,0
26,20000.0,567,14.7,0.534,5,3,2,9272,0
55,20000.0,702,1.6,0.095,2,0,1,10610,0
55,42556.0,391,18.6,0.179,3,2,0,15041,0
51,47108.0,591,5.6,0.108,2,1,1,14152,0
30,40898.0,850,0.6,0.137,3,2,1,14099,0
49,28527.0,703,1.2,0.386,2,1,0,6558,0
27,76608.0,670,3.0,0.186,3,3,1,19429,0
41,38209.0,850,0.4,0.389,4,1,1,9414,0
60,,370,3.0,0.235,8,3,1,13296,0
57,20000.0,552,0.5,0.086,1,1,1,10083,0
45,20000.0,602,2.2,0.39,3,2,2,4694,0
30,45571.0,753,2.5,0.569,3,2,1,9303,0
55,20000.0,755,40.0,0.312,3,2,1,21498,0
45,30639.0,546,2.1,0.432,2,2,2,3972,0
18,28519.0,770,2.2,0.083,6,2,1,12600,0
57,129304.0,602,9.3,0.127,1,2,2,29872,0
45,,795,15.7,0.157,3,3,1,21638,0
63,41468.0,526,3.9,0.036,5,1,0,12342,0
29,70940.0,635,16.7,0.078,5,0,0,21867,0
18,48766.0,591,3.3,0.452,3,2,0,8381,0
49,25181.0,777,1.8,0.349,3,0,0,7388,0
49,85578.0,587,3.2,0.33,3,2,0,16765,0
20,20000.0,645,7.5,0.389,4,1,1,5784,0
30,47033.0,711,3.7,0.163,2,0,0,13096,0
80,,715,8.9,0.059,1,2,1,12288,0
40,42751.0,756,2.2,0.048,6,0,2,12361,0
56,42378.0,675,9.7,0.206,3,1,0,13306,0
35,138852.0,600,3.4,0.226,5,1,0,25947,0
18,20000.0,608,4.9,0.211,4,0,2,7109,0
42,22455.0,653,6.5,0.075,3,3,0,13960,0
41,70133.0,680,9.3,0.168,3,2,0,19631,0
39,47489.0,632,2.2,0.208,2,3,0,15342,0
43,41950.0,652,14.5,0.139,2,2,0,17979,0
49,20000.0,468,10.2,0.057,2,3,1,12169,0
43,22637.0,730,2.1,0.191,2,2,1,9836,0
26,98325.0,672,29.5,0.144,2,0,0,29546,0
52,34849.0,770,8.7,0.159,3,0,1,14004,0
18,49035.0,650,4.8,0.141,5,2,0,14088,0
18,33119.0,441,1.4,0.144,3,1,0,8918,0
56,20000.0,607,6.1,0.329,2,0,1,5259,0
53,76653.0,626,1.4,0.549,5,1,1,10251,0
44,54317.0,739,4.5,0.301,4,1,0,14878,0
24,229695.0,402,4.2,0.286,5,2,1,39409,0
34,20000.0,655,,0.19,7,3,1,12102,0
